P1_001N,NAME,state,county,tract
5081,"Census Tract 147.02, Bronx County, New York",36,5,14702
4723,"Census Tract 149, Bronx County, New York",36,5,14900
5957,"Census Tract 151, Bronx County, New York",36,5,15100
2593,"Census Tract 152, Bronx County, New York",36,5,15200
4258,"Census Tract 153, Bronx County, New York",36,5,15300
2891,"Census Tract 155, Bronx County, New York",36,5,15500
5542,"Census Tract 157, Bronx County, New York",36,5,15700
1442,"Census Tract 158, Bronx County, New York",36,5,15800
2481,"Census Tract 159, Bronx County, New York",36,5,15900
4003,"Census Tract 160, Bronx County, New York",36,5,16000
5243,"Census Tract 161, Bronx County, New York",36,5,16100
1908,"Census Tract 162, Bronx County, New York",36,5,16200
34,"Census Tract 163, Bronx County, New York",36,5,16300
1221,"Census Tract 164, Bronx County, New York",36,5,16400
1097,"Census Tract 165, Bronx County, New York",36,5,16500
2625,"Census Tract 166, Bronx County, New York",36,5,16600
3373,"Census Tract 167, Bronx County, New York",36,5,16700
1586,"Census Tract 169, Bronx County, New York",36,5,16900
10,"Census Tract 171, Bronx County, New York",36,5,17100
6395,"Census Tract 173, Bronx County, New York",36,5,17300
6988,"Census Tract 175, Bronx County, New York",36,5,17500
4754,"Census Tract 177.01, Bronx County, New York",36,5,17701
4979,"Census Tract 177.02, Bronx County, New York",36,5,17702
5124,"Census Tract 179.01, Bronx County, New York",36,5,17901
3447,"Census Tract 179.02, Bronx County, New York",36,5,17902
3299,"Census Tract 181.01, Bronx County, New York",36,5,18101
5510,"Census Tract 181.02, Bronx County, New York",36,5,18102
4423,"Census Tract 183.01, Bronx County, New York",36,5,18301
3686,"Census Tract 183.02, Bronx County, New York",36,5,18302
4329,"Census Tract 184, Bronx County, New York",36,5,18400
3076,"Census Tract 185.01, Bronx County, New York",36,5,18501
6442,"Census Tract 185.02, Bronx County, New York",36,5,18502
8360,"Census Tract 189, Bronx County, New York",36,5,18900
6020,"Census Tract 193, Bronx County, New York",36,5,19300
2022,"Census Tract 194, Bronx County, New York",36,5,19400
7509,"Census Tract 195, Bronx County, New York",36,5,19500
3282,"Census Tract 91.09, Erie County, New York",36,29,9109
6512,"Census Tract 91.10, Erie County, New York",36,29,9110
3295,"Census Tract 91.12, Erie County, New York",36,29,9112
6787,"Census Tract 91.13, Erie County, New York",36,29,9113
4186,"Census Tract 91.14, Erie County, New York",36,29,9114
4478,"Census Tract 91.15, Erie County, New York",36,29,9115
5472,"Census Tract 91.16, Erie County, New York",36,29,9116
4570,"Census Tract 92, Erie County, New York",36,29,9200
5625,"Census Tract 93.01, Erie County, New York",36,29,9301
2767,"Census Tract 93.02, Erie County, New York",36,29,9302
5763,"Census Tract 94.01, Erie County, New York",36,29,9401
4290,"Census Tract 94.02, Erie County, New York",36,29,9402
5199,"Census Tract 95.01, Erie County, New York",36,29,9501
2559,"Census Tract 95.03, Erie County, New York",36,29,9503
4097,"Census Tract 95.04, Erie County, New York",36,29,9504
1441,"Census Tract 96.01, Erie County, New York",36,29,9601
5310,"Census Tract 96.02, Erie County, New York",36,29,9602
3056,"Census Tract 97.01, Erie County, New York",36,29,9701
4481,"Census Tract 97.02, Erie County, New York",36,29,9702
1712,"Census Tract 98, Erie County, New York",36,29,9800
3775,"Census Tract 99, Erie County, New York",36,29,9900
2934,"Census Tract 100.01, Erie County, New York",36,29,10001
4434,"Census Tract 100.02, Erie County, New York",36,29,10002
4084,"Census Tract 100.03, Erie County, New York",36,29,10003
4566,"Census Tract 101.01, Erie County, New York",36,29,10101
3903,"Census Tract 101.02, Erie County, New York",36,29,10102
3864,"Census Tract 101.03, Erie County, New York",36,29,10103
2727,"Census Tract 102.01, Erie County, New York",36,29,10201
4018,"Census Tract 102.02, Erie County, New York",36,29,10202
1356,"Census Tract 103, Erie County, New York",36,29,10300
2516,"Census Tract 104, Erie County, New York",36,29,10400
2435,"Census Tract 105, Erie County, New York",36,29,10500
2581,"Census Tract 106, Erie County, New York",36,29,10600
2749,"Census Tract 107, Erie County, New York",36,29,10700
1992,"Census Tract 108.03, Erie County, New York",36,29,10803
4113,"Census Tract 108.04, Erie County, New York",36,29,10804
5036,"Census Tract 108.05, Erie County, New York",36,29,10805
5490,"Census Tract 108.07, Erie County, New York",36,29,10807
3928,"Census Tract 108.08, Erie County, New York",36,29,10808
3261,"Census Tract 108.09, Erie County, New York",36,29,10809
2336,"Census Tract 109.01, Erie County, New York",36,29,10901
4540,"Census Tract 109.02, Erie County, New York",36,29,10902
1824,"Census Tract 110, Erie County, New York",36,29,11000
2166,"Census Tract 111, Erie County, New York",36,29,11100
1441,"Census Tract 112.01, Erie County, New York",36,29,11201
5370,"Census Tract 112.02, Erie County, New York",36,29,11202
1607,"Census Tract 500.02, Kings County, New York",36,47,50002
2951,"Census Tract 501, Kings County, New York",36,47,50100
2312,"Census Tract 502.02, Kings County, New York",36,47,50202
2759,"Census Tract 503, Kings County, New York",36,47,50300
2997,"Census Tract 504.01, Kings County, New York",36,47,50401
2004,"Census Tract 504.02, Kings County, New York",36,47,50402
4567,"Census Tract 505, Kings County, New York",36,47,50500
5612,"Census Tract 506, Kings County, New York",36,47,50600
3545,"Census Tract 507, Kings County, New York",36,47,50700
4311,"Census Tract 508.01, Kings County, New York",36,47,50801
2548,"Census Tract 508.03, Kings County, New York",36,47,50803
6196,"Census Tract 508.04, Kings County, New York",36,47,50804
5112,"Census Tract 509, Kings County, New York",36,47,50900
3740,"Census Tract 510.01, Kings County, New York",36,47,51001
4600,"Census Tract 510.02, Kings County, New York",36,47,51002
4545,"Census Tract 511, Kings County, New York",36,47,51100
5946,"Census Tract 512, Kings County, New York",36,47,51200
5526,"Census Tract 513, Kings County, New York",36,47,51300
7023,"Census Tract 514, Kings County, New York",36,47,51400
2451,"Census Tract 515, Kings County, New York",36,47,51500
5407,"Census Tract 516.01, Kings County, New York",36,47,51601
3874,"Census Tract 516.02, Kings County, New York",36,47,51602
2636,"Census Tract 517, Kings County, New York",36,47,51700
3528,"Census Tract 518, Kings County, New York",36,47,51800
6101,"Census Tract 519, Kings County, New York",36,47,51900
4175,"Census Tract 520, Kings County, New York",36,47,52000
5405,"Census Tract 523, Kings County, New York",36,47,52300
3720,"Census Tract 525, Kings County, New York",36,47,52500
4353,"Census Tract 526, Kings County, New York",36,47,52600
6045,"Census Tract 527, Kings County, New York",36,47,52700
1804,"Census Tract 528, Kings County, New York",36,47,52800
4299,"Census Tract 529, Kings County, New York",36,47,52900
3606,"Census Tract 530, Kings County, New York",36,47,53000
2997,"Census Tract 531.01, Kings County, New York",36,47,53101
5890,"Census Tract 531.02, Kings County, New York",36,47,53102
2510,"Census Tract 532, Kings County, New York",36,47,53200
7115,"Census Tract 533, Kings County, New York",36,47,53300
4777,"Census Tract 534, Kings County, New York",36,47,53400
4469,"Census Tract 535, Kings County, New York",36,47,53500
4304,"Census Tract 537, Kings County, New York",36,47,53700
5535,"Census Tract 538, Kings County, New York",36,47,53800
2668,"Census Tract 539, Kings County, New York",36,47,53900
4750,"Census Tract 542, Kings County, New York",36,47,54200
5,"Census Tract 543, Kings County, New York",36,47,54300
3785,"Census Tract 544, Kings County, New York",36,47,54400
7304,"Census Tract 545, Kings County, New York",36,47,54500
7909,"Census Tract 199, Bronx County, New York",36,5,19900
5235,"Census Tract 200, Bronx County, New York",36,5,20000
4345,"Census Tract 201, Bronx County, New York",36,5,20100
2789,"Census Tract 202, Bronx County, New York",36,5,20200
3129,"Census Tract 204, Bronx County, New York",36,5,20400
7859,"Census Tract 205.01, Bronx County, New York",36,5,20501
2462,"Census Tract 205.02, Bronx County, New York",36,5,20502
3277,"Census Tract 206.01, Bronx County, New York",36,5,20601
4823,"Census Tract 209, Bronx County, New York",36,5,20900
8946,"Census Tract 210.01, Bronx County, New York",36,5,21001
7855,"Census Tract 210.02, Bronx County, New York",36,5,21002
5822,"Census Tract 211, Bronx County, New York",36,5,21100
6596,"Census Tract 212, Bronx County, New York",36,5,21200
1264,"Census Tract 213.01, Bronx County, New York",36,5,21301
5830,"Census Tract 213.02, Bronx County, New York",36,5,21302
4078,"Census Tract 215.01, Bronx County, New York",36,5,21501
6360,"Census Tract 215.02, Bronx County, New York",36,5,21502
4701,"Census Tract 216.01, Bronx County, New York",36,5,21601
6237,"Census Tract 216.02, Bronx County, New York",36,5,21602
5006,"Census Tract 217, Bronx County, New York",36,5,21700
6610,"Census Tract 218, Bronx County, New York",36,5,21800
1176,"Census Tract 219, Bronx County, New York",36,5,21900
2511,"Census Tract 220, Bronx County, New York",36,5,22000
4001,"Census Tract 221.01, Bronx County, New York",36,5,22101
5457,"Census Tract 221.02, Bronx County, New York",36,5,22102
3968,"Census Tract 222, Bronx County, New York",36,5,22200
5063,"Census Tract 223, Bronx County, New York",36,5,22300
2787,"Census Tract 224.01, Bronx County, New York",36,5,22401
3275,"Census Tract 224.03, Bronx County, New York",36,5,22403
4489,"Census Tract 224.04, Bronx County, New York",36,5,22404
8141,"Census Tract 225, Bronx County, New York",36,5,22500
5669,"Census Tract 227.01, Bronx County, New York",36,5,22701
1634,"Census Tract 227.02, Bronx County, New York",36,5,22702
1699,"Census Tract 227.03, Bronx County, New York",36,5,22703
6336,"Census Tract 228, Bronx County, New York",36,5,22800
5766,"Census Tract 229.01, Bronx County, New York",36,5,22901
3401,"Census Tract 229.02, Bronx County, New York",36,5,22902
7213,"Census Tract 197, Bronx County, New York",36,5,19700
3001,"Census Tract 230, Bronx County, New York",36,5,23000
1464,"Census Tract 231, Bronx County, New York",36,5,23100
3000,"Census Tract 232, Bronx County, New York",36,5,23200
4577,"Census Tract 233.01, Bronx County, New York",36,5,23301
3574,"Census Tract 233.02, Bronx County, New York",36,5,23302
3570,"Census Tract 235.01, Bronx County, New York",36,5,23501
4417,"Census Tract 235.02, Bronx County, New York",36,5,23502
2204,"Census Tract 236, Bronx County, New York",36,5,23600
4624,"Census Tract 113, Erie County, New York",36,29,11300
2333,"Census Tract 114, Erie County, New York",36,29,11400
1487,"Census Tract 115, Erie County, New York",36,29,11500
2170,"Census Tract 116, Erie County, New York",36,29,11600
3988,"Census Tract 117, Erie County, New York",36,29,11700
3658,"Census Tract 118, Erie County, New York",36,29,11800
4677,"Census Tract 120.01, Erie County, New York",36,29,12001
3755,"Census Tract 120.02, Erie County, New York",36,29,12002
5067,"Census Tract 120.03, Erie County, New York",36,29,12003
3843,"Census Tract 123, Erie County, New York",36,29,12300
2364,"Census Tract 124, Erie County, New York",36,29,12400
4931,"Census Tract 125.01, Erie County, New York",36,29,12501
1842,"Census Tract 125.02, Erie County, New York",36,29,12502
2539,"Census Tract 128, Erie County, New York",36,29,12800
4129,"Census Tract 129.02, Erie County, New York",36,29,12902
2938,"Census Tract 129.03, Erie County, New York",36,29,12903
4133,"Census Tract 129.04, Erie County, New York",36,29,12904
2996,"Census Tract 130.01, Erie County, New York",36,29,13001
6053,"Census Tract 130.02, Erie County, New York",36,29,13002
6415,"Census Tract 131.01, Erie County, New York",36,29,13101
4541,"Census Tract 131.03, Erie County, New York",36,29,13103
4486,"Census Tract 131.04, Erie County, New York",36,29,13104
6236,"Census Tract 132.01, Erie County, New York",36,29,13201
5440,"Census Tract 132.02, Erie County, New York",36,29,13202
3585,"Census Tract 133, Erie County, New York",36,29,13300
6594,"Census Tract 134, Erie County, New York",36,29,13400
7309,"Census Tract 135.01, Erie County, New York",36,29,13501
7120,"Census Tract 135.02, Erie County, New York",36,29,13502
2942,"Census Tract 136, Erie County, New York",36,29,13600
6368,"Census Tract 137.01, Erie County, New York",36,29,13701
5947,"Census Tract 137.02, Erie County, New York",36,29,13702
2685,"Census Tract 138.01, Erie County, New York",36,29,13801
5384,"Census Tract 138.02, Erie County, New York",36,29,13802
2180,"Census Tract 139, Erie County, New York",36,29,13900
3694,"Census Tract 140, Erie County, New York",36,29,14000
6404,"Census Tract 141.01, Erie County, New York",36,29,14101
5317,"Census Tract 141.02, Erie County, New York",36,29,14102
4810,"Census Tract 142.04, Erie County, New York",36,29,14204
7957,"Census Tract 142.06, Erie County, New York",36,29,14206
5404,"Census Tract 142.07, Erie County, New York",36,29,14207
7058,"Census Tract 142.08, Erie County, New York",36,29,14208
3921,"Census Tract 142.09, Erie County, New York",36,29,14209
5763,"Census Tract 143, Erie County, New York",36,29,14300
4264,"Census Tract 144, Erie County, New York",36,29,14400
3601,"Census Tract 145.01, Erie County, New York",36,29,14501
2328,"Census Tract 145.02, Erie County, New York",36,29,14502
5409,"Census Tract 546, Kings County, New York",36,47,54600
7855,"Census Tract 547, Kings County, New York",36,47,54700
2189,"Census Tract 548, Kings County, New York",36,47,54800
4748,"Census Tract 549, Kings County, New York",36,47,54900
3956,"Census Tract 550, Kings County, New York",36,47,55000
6343,"Census Tract 551, Kings County, New York",36,47,55100
3735,"Census Tract 552, Kings County, New York",36,47,55200
3078,"Census Tract 553, Kings County, New York",36,47,55300
4813,"Census Tract 554, Kings County, New York",36,47,55400
8688,"Census Tract 555, Kings County, New York",36,47,55500
3880,"Census Tract 556, Kings County, New York",36,47,55600
1848,"Census Tract 557, Kings County, New York",36,47,55700
2736,"Census Tract 558, Kings County, New York",36,47,55800
3882,"Census Tract 560, Kings County, New York",36,47,56000
3460,"Census Tract 561, Kings County, New York",36,47,56100
1695,"Census Tract 562, Kings County, New York",36,47,56200
4923,"Census Tract 563.01, Kings County, New York",36,47,56301
2002,"Census Tract 563.02, Kings County, New York",36,47,56302
2626,"Census Tract 564, Kings County, New York",36,47,56400
3738,"Census Tract 565, Kings County, New York",36,47,56500
2548,"Census Tract 566, Kings County, New York",36,47,56600
1310,"Census Tract 568, Kings County, New York",36,47,56800
1624,"Census Tract 569, Kings County, New York",36,47,56900
3534,"Census Tract 570, Kings County, New York",36,47,57000
4267,"Census Tract 571, Kings County, New York",36,47,57100
5221,"Census Tract 572, Kings County, New York",36,47,57200
2590,"Census Tract 573, Kings County, New York",36,47,57300
2560,"Census Tract 574, Kings County, New York",36,47,57400
4902,"Census Tract 575, Kings County, New York",36,47,57500
2912,"Census Tract 576, Kings County, New York",36,47,57600
3332,"Census Tract 578, Kings County, New York",36,47,57800
1416,"Census Tract 579.01, Kings County, New York",36,47,57901
0,"Census Tract 579.02, Kings County, New York",36,47,57902
3502,"Census Tract 580, Kings County, New York",36,47,58000
3044,"Census Tract 582, Kings County, New York",36,47,58200
3797,"Census Tract 584, Kings County, New York",36,47,58400
2655,"Census Tract 586, Kings County, New York",36,47,58600
3532,"Census Tract 588, Kings County, New York",36,47,58800
1781,"Census Tract 589.01, Kings County, New York",36,47,58901
0,"Census Tract 589.02, Kings County, New York",36,47,58902
2014,"Census Tract 590, Kings County, New York",36,47,59000
3856,"Census Tract 591, Kings County, New York",36,47,59100
4268,"Census Tract 592, Kings County, New York",36,47,59200
2274,"Census Tract 593, Kings County, New York",36,47,59300
5105,"Census Tract 594.02, Kings County, New York",36,47,59402
3779,"Census Tract 594.03, Kings County, New York",36,47,59403
5086,"Census Tract 237.03, Bronx County, New York",36,5,23703
3970,"Census Tract 237.04, Bronx County, New York",36,5,23704
2750,"Census Tract 238, Bronx County, New York",36,5,23800
8213,"Census Tract 239, Bronx County, New York",36,5,23900
4583,"Census Tract 240, Bronx County, New York",36,5,24000
6331,"Census Tract 241, Bronx County, New York",36,5,24100
5577,"Census Tract 243, Bronx County, New York",36,5,24300
2407,"Census Tract 244, Bronx County, New York",36,5,24400
5059,"Census Tract 245.01, Bronx County, New York",36,5,24501
3797,"Census Tract 245.02, Bronx County, New York",36,5,24502
2297,"Census Tract 246, Bronx County, New York",36,5,24600
1921,"Census Tract 247, Bronx County, New York",36,5,24700
3620,"Census Tract 248, Bronx County, New York",36,5,24800
4,"Census Tract 249, Bronx County, New York",36,5,24900
2672,"Census Tract 250, Bronx County, New York",36,5,25000
6924,"Census Tract 251, Bronx County, New York",36,5,25100
2682,"Census Tract 252, Bronx County, New York",36,5,25200
6234,"Census Tract 253, Bronx County, New York",36,5,25300
2163,"Census Tract 254, Bronx County, New York",36,5,25400
8092,"Census Tract 255, Bronx County, New York",36,5,25500
1908,"Census Tract 256, Bronx County, New York",36,5,25600
1809,"Census Tract 257, Bronx County, New York",36,5,25700
2060,"Census Tract 261, Bronx County, New York",36,5,26100
6788,"Census Tract 263, Bronx County, New York",36,5,26300
5693,"Census Tract 264, Bronx County, New York",36,5,26400
7166,"Census Tract 265, Bronx County, New York",36,5,26500
3328,"Census Tract 266.01, Bronx County, New York",36,5,26601
6409,"Census Tract 266.02, Bronx County, New York",36,5,26602
3983,"Census Tract 267.01, Bronx County, New York",36,5,26701
7022,"Census Tract 267.02, Bronx County, New York",36,5,26702
4126,"Census Tract 269, Bronx County, New York",36,5,26900
7939,"Census Tract 273, Bronx County, New York",36,5,27300
5136,"Census Tract 274.01, Bronx County, New York",36,5,27401
3553,"Census Tract 274.02, Bronx County, New York",36,5,27402
23,"Census Tract 276, Bronx County, New York",36,5,27600
4968,"Census Tract 277, Bronx County, New York",36,5,27700
8145,"Census Tract 279, Bronx County, New York",36,5,27900
1179,"Census Tract 237.02, Bronx County, New York",36,5,23702
3720,"Census Tract 281, Bronx County, New York",36,5,28100
2084,"Census Tract 283, Bronx County, New York",36,5,28300
297,"Census Tract 284, Bronx County, New York",36,5,28400
3440,"Census Tract 285, Bronx County, New York",36,5,28500
1395,"Census Tract 286, Bronx County, New York",36,5,28600
3953,"Census Tract 287, Bronx County, New York",36,5,28700
3055,"Census Tract 288, Bronx County, New York",36,5,28800
4736,"Census Tract 289, Bronx County, New York",36,5,28900
5261,"Census Tract 146.01, Erie County, New York",36,29,14601
4753,"Census Tract 146.03, Erie County, New York",36,29,14603
4041,"Census Tract 146.05, Erie County, New York",36,29,14605
4273,"Census Tract 146.06, Erie County, New York",36,29,14606
5771,"Census Tract 147.01, Erie County, New York",36,29,14701
4731,"Census Tract 147.03, Erie County, New York",36,29,14703
4120,"Census Tract 147.04, Erie County, New York",36,29,14704
2604,"Census Tract 148.01, Erie County, New York",36,29,14801
3995,"Census Tract 148.04, Erie County, New York",36,29,14804
2090,"Census Tract 148.05, Erie County, New York",36,29,14805
2604,"Census Tract 149.01, Erie County, New York",36,29,14901
5992,"Census Tract 149.03, Erie County, New York",36,29,14903
5189,"Census Tract 150.01, Erie County, New York",36,29,15001
3009,"Census Tract 150.02, Erie County, New York",36,29,15002
3281,"Census Tract 150.03, Erie County, New York",36,29,15003
3121,"Census Tract 151.01, Erie County, New York",36,29,15101
2716,"Census Tract 151.02, Erie County, New York",36,29,15102
3094,"Census Tract 152.01, Erie County, New York",36,29,15201
4854,"Census Tract 152.02, Erie County, New York",36,29,15202
4859,"Census Tract 153.01, Erie County, New York",36,29,15301
2714,"Census Tract 153.02, Erie County, New York",36,29,15302
2472,"Census Tract 154.01, Erie County, New York",36,29,15401
4889,"Census Tract 154.02, Erie County, New York",36,29,15402
2046,"Census Tract 155.01, Erie County, New York",36,29,15501
2438,"Census Tract 155.03, Erie County, New York",36,29,15503
3463,"Census Tract 155.04, Erie County, New York",36,29,15504
1912,"Census Tract 156, Erie County, New York",36,29,15600
3504,"Census Tract 157, Erie County, New York",36,29,15700
4094,"Census Tract 158, Erie County, New York",36,29,15800
4222,"Census Tract 159, Erie County, New York",36,29,15900
2333,"Census Tract 162, Erie County, New York",36,29,16200
2567,"Census Tract 163, Erie County, New York",36,29,16300
3062,"Census Tract 164, Erie County, New York",36,29,16400
2354,"Census Tract 165, Erie County, New York",36,29,16500
2887,"Census Tract 166, Erie County, New York",36,29,16600
2641,"Census Tract 167, Erie County, New York",36,29,16700
2065,"Census Tract 168.01, Erie County, New York",36,29,16801
1713,"Census Tract 168.02, Erie County, New York",36,29,16802
3519,"Census Tract 169, Erie County, New York",36,29,16900
2988,"Census Tract 170, Erie County, New York",36,29,17000
5394,"Census Tract 171, Erie County, New York",36,29,17100
2263,"Census Tract 172, Erie County, New York",36,29,17200
2973,"Census Tract 173.01, Erie County, New York",36,29,17301
3957,"Census Tract 173.02, Erie County, New York",36,29,17302
4636,"Census Tract 174, Erie County, New York",36,29,17400
1453,"Census Tract 175.01, Erie County, New York",36,29,17501
4426,"Census Tract 594.04, Kings County, New York",36,47,59404
2569,"Census Tract 596, Kings County, New York",36,47,59600
3617,"Census Tract 598, Kings County, New York",36,47,59800
6844,"Census Tract 600, Kings County, New York",36,47,60000
3178,"Census Tract 606, Kings County, New York",36,47,60600
4015,"Census Tract 608, Kings County, New York",36,47,60800
5064,"Census Tract 610.02, Kings County, New York",36,47,61002
2418,"Census Tract 610.03, Kings County, New York",36,47,61003
6669,"Census Tract 610.04, Kings County, New York",36,47,61004
1063,"Census Tract 612, Kings County, New York",36,47,61200
1854,"Census Tract 616, Kings County, New York",36,47,61600
1767,"Census Tract 620, Kings County, New York",36,47,62000
3325,"Census Tract 622, Kings County, New York",36,47,62200
3152,"Census Tract 626, Kings County, New York",36,47,62600
5222,"Census Tract 628, Kings County, New York",36,47,62800
1476,"Census Tract 632, Kings County, New York",36,47,63200
1317,"Census Tract 636, Kings County, New York",36,47,63600
1617,"Census Tract 638, Kings County, New York",36,47,63800
1620,"Census Tract 640, Kings County, New York",36,47,64000
2865,"Census Tract 642, Kings County, New York",36,47,64200
2702,"Census Tract 644, Kings County, New York",36,47,64400
2226,"Census Tract 646, Kings County, New York",36,47,64600
1993,"Census Tract 648, Kings County, New York",36,47,64800
1439,"Census Tract 650, Kings County, New York",36,47,65000
1197,"Census Tract 652, Kings County, New York",36,47,65200
1681,"Census Tract 654, Kings County, New York",36,47,65400
1795,"Census Tract 656, Kings County, New York",36,47,65600
1844,"Census Tract 658, Kings County, New York",36,47,65800
1762,"Census Tract 660, Kings County, New York",36,47,66000
1497,"Census Tract 662, Kings County, New York",36,47,66200
1,"Census Tract 666, Kings County, New York",36,47,66600
2876,"Census Tract 670, Kings County, New York",36,47,67000
1435,"Census Tract 672, Kings County, New York",36,47,67200
1992,"Census Tract 674, Kings County, New York",36,47,67400
1622,"Census Tract 676, Kings County, New York",36,47,67600
2874,"Census Tract 678, Kings County, New York",36,47,67800
1887,"Census Tract 680, Kings County, New York",36,47,68000
2489,"Census Tract 682, Kings County, New York",36,47,68200
1749,"Census Tract 686, Kings County, New York",36,47,68600
1706,"Census Tract 688, Kings County, New York",36,47,68800
1880,"Census Tract 690, Kings County, New York",36,47,69000
2512,"Census Tract 692, Kings County, New York",36,47,69200
3932,"Census Tract 696.01, Kings County, New York",36,47,69601
6275,"Census Tract 696.02, Kings County, New York",36,47,69602
1417,"Census Tract 698, Kings County, New York",36,47,69800
1650,"Census Tract 700, Kings County, New York",36,47,70000
6719,"Census Tract 702.01, Kings County, New York",36,47,70201
1954,"Census Tract 293.01, Bronx County, New York",36,5,29301
5248,"Census Tract 293.02, Bronx County, New York",36,5,29302
4615,"Census Tract 295, Bronx County, New York",36,5,29500
2878,"Census Tract 296, Bronx County, New York",36,5,29600
4005,"Census Tract 297, Bronx County, New York",36,5,29700
6591,"Census Tract 300, Bronx County, New York",36,5,30000
1627,"Census Tract 301, Bronx County, New York",36,5,30100
4048,"Census Tract 302.01, Bronx County, New York",36,5,30201
6063,"Census Tract 302.02, Bronx County, New York",36,5,30202
5799,"Census Tract 307.01, Bronx County, New York",36,5,30701
3947,"Census Tract 309, Bronx County, New York",36,5,30900
4372,"Census Tract 310, Bronx County, New York",36,5,31000
1555,"Census Tract 312, Bronx County, New York",36,5,31200
2071,"Census Tract 314, Bronx County, New York",36,5,31400
2071,"Census Tract 316, Bronx County, New York",36,5,31600
1961,"Census Tract 318, Bronx County, New York",36,5,31800
454,"Census Tract 319, Bronx County, New York",36,5,31900
5001,"Census Tract 323, Bronx County, New York",36,5,32300
3113,"Census Tract 324, Bronx County, New York",36,5,32400
3494,"Census Tract 326, Bronx County, New York",36,5,32600
4133,"Census Tract 328, Bronx County, New York",36,5,32800
5837,"Census Tract 330, Bronx County, New York",36,5,33000
4103,"Census Tract 332.01, Bronx County, New York",36,5,33201
4204,"Census Tract 332.02, Bronx County, New York",36,5,33202
69,"Census Tract 334, Bronx County, New York",36,5,33400
2440,"Census Tract 335, Bronx County, New York",36,5,33500
4306,"Census Tract 336.01, Bronx County, New York",36,5,33601
1555,"Census Tract 336.02, Bronx County, New York",36,5,33602
3838,"Census Tract 337, Bronx County, New York",36,5,33700
2337,"Census Tract 338.01, Bronx County, New York",36,5,33801
1737,"Census Tract 338.02, Bronx County, New York",36,5,33802
4858,"Census Tract 340, Bronx County, New York",36,5,34000
1732,"Census Tract 342, Bronx County, New York",36,5,34200
1706,"Census Tract 343, Bronx County, New York",36,5,34300
1930,"Census Tract 344, Bronx County, New York",36,5,34400
3754,"Census Tract 345, Bronx County, New York",36,5,34500
6640,"Census Tract 348, Bronx County, New York",36,5,34800
2284,"Census Tract 350, Bronx County, New York",36,5,35000
3539,"Census Tract 351, Bronx County, New York",36,5,35100
2261,"Census Tract 356, Bronx County, New York",36,5,35600
7542,"Census Tract 358, Bronx County, New York",36,5,35800
3731,"Census Tract 359, Bronx County, New York",36,5,35900
3024,"Census Tract 360, Bronx County, New York",36,5,36000
5569,"Census Tract 361, Bronx County, New York",36,5,36100
7074,"Census Tract 363, Bronx County, New York",36,5,36300
2603,"Census Tract 364, Bronx County, New York",36,5,36400
2248,"Census Tract 175.02, Erie County, New York",36,29,17502
2135,"Census Tract 9400, Erie County, New York",36,29,940000
20,"Census Tract 9401, Erie County, New York",36,29,940100
1599,"Census Tract 9800, Erie County, New York",36,29,980000
2193,"Census Tract 9803, Erie County, New York",36,29,980300
1110,"Census Tract 9804, Erie County, New York",36,29,980400
963,"Census Tract 9805, Erie County, New York",36,29,980500
0,"Census Tract 9900, Erie County, New York",36,29,990000
2476,"Census Tract 9601, Essex County, New York",36,31,960100
2486,"Census Tract 9602, Essex County, New York",36,31,960200
2585,"Census Tract 9603, Essex County, New York",36,31,960300
1120,"Census Tract 9604.01, Essex County, New York",36,31,960401
1215,"Census Tract 9604.02, Essex County, New York",36,31,960402
2473,"Census Tract 9605.01, Essex County, New York",36,31,960501
2672,"Census Tract 9605.02, Essex County, New York",36,31,960502
1914,"Census Tract 9607, Essex County, New York",36,31,960700
1905,"Census Tract 9608, Essex County, New York",36,31,960800
1519,"Census Tract 9609.01, Essex County, New York",36,31,960901
2148,"Census Tract 9609.02, Essex County, New York",36,31,960902
1512,"Census Tract 9610.01, Essex County, New York",36,31,961001
3204,"Census Tract 9610.02, Essex County, New York",36,31,961002
2042,"Census Tract 9611, Essex County, New York",36,31,961100
1882,"Census Tract 9612.01, Essex County, New York",36,31,961201
2907,"Census Tract 9612.02, Essex County, New York",36,31,961202
1880,"Census Tract 9613, Essex County, New York",36,31,961300
1441,"Census Tract 9614, Essex County, New York",36,31,961400
3663,"Census Tract 9400, Franklin County, New York",36,33,940000
4542,"Census Tract 9502, Franklin County, New York",36,33,950200
5147,"Census Tract 9503.01, Franklin County, New York",36,33,950301
3168,"Census Tract 9505.01, Franklin County, New York",36,33,950501
4551,"Census Tract 9505.02, Franklin County, New York",36,33,950502
1155,"Census Tract 9506.01, Franklin County, New York",36,33,950601
1295,"Census Tract 9507.01, Franklin County, New York",36,33,950701
2324,"Census Tract 9508, Franklin County, New York",36,33,950800
3277,"Census Tract 9509, Franklin County, New York",36,33,950900
1977,"Census Tract 9510, Franklin County, New York",36,33,951000
3355,"Census Tract 9511, Franklin County, New York",36,33,951100
1792,"Census Tract 9512, Franklin County, New York",36,33,951200
1593,"Census Tract 9513, Franklin County, New York",36,33,951300
4763,"Census Tract 9514, Franklin County, New York",36,33,951400
4953,"Census Tract 9520, Franklin County, New York",36,33,952000
2472,"Census Tract 9701, Fulton County, New York",36,35,970100
2489,"Census Tract 9702, Fulton County, New York",36,35,970200
